GO:0000015	phosphopyruvate hydratase complex	C	GO:0005829 	 cytosol	GO:1902494 	 catalytic complex						
GO:0043160	acrosomal lumen	C	GO:0034774 	 secretory granule lumen	GO:0001669 	 acrosomal vesicle	GO:0043202 	 lysosomal lumen				
GO:0043186	P granule	C	GO:0060293 	 germ plasm	GO:0036464 	 cytoplasmic ribonucleoprotein granule						
GO:0043188	cell septum edging	C	GO:0009277 	 fungal-type cell wall	GO:0110165 	 cellular anatomical entity						
GO:0043189	H4/H2A histone acetyltransferase complex	C	GO:1902562 	 H4 histone acetyltransferase complex								
GO:0043190	ATP-binding cassette (ABC) transporter complex	C	GO:0098797 	 plasma membrane protein complex	GO:0098533 	 ATPase dependent transmembrane transport complex						
GO:0043194	axon initial segment	C	GO:0044304 	 main axon	GO:0110165 	 cellular anatomical entity						
GO:0043195	terminal bouton	C	GO:0098793 	 presynapse	GO:0043679 	 axon terminus						
GO:0043196	varicosity	C	GO:0044304 	 main axon	GO:0110165 	 cellular anatomical entity						
GO:0043197	dendritic spine	C	GO:0030425 	 dendrite	GO:0044309 	 neuron spine	GO:0098794 	 postsynapse				
GO:0043198	dendritic shaft	C	GO:0030425 	 dendrite	GO:0110165 	 cellular anatomical entity						
GO:0043202	lysosomal lumen	C	GO:0005764 	 lysosome	GO:0005775 	 vacuolar lumen						
GO:0043203	axon hillock	C	GO:0030424 	 axon	GO:0110165 	 cellular anatomical entity	GO:0043025 	 neuronal cell body				
GO:0043204	perikaryon	C	GO:0110165 	 cellular anatomical entity	GO:0043025 	 neuronal cell body						
GO:0043209	myelin sheath	C	GO:0110165 	 cellular anatomical entity								
GO:0043218	compact myelin	C	GO:0110165 	 cellular anatomical entity	GO:0043209 	 myelin sheath						
GO:0043219	lateral loop	C	GO:0110165 	 cellular anatomical entity	GO:0043209 	 myelin sheath						
GO:0043220	Schmidt-Lanterman incisure	C	GO:0043218 	 compact myelin	GO:0110165 	 cellular anatomical entity						
GO:0043223	cytoplasmic SCF ubiquitin ligase complex	C	GO:0000153 	 cytoplasmic ubiquitin ligase complex	GO:0019005 	 SCF ubiquitin ligase complex						
GO:0043224	nuclear SCF ubiquitin ligase complex	C	GO:0019005 	 SCF ubiquitin ligase complex	GO:0000152 	 nuclear ubiquitin ligase complex						
GO:0043226	organelle	C	GO:0110165 	 cellular anatomical entity								
GO:0043227	membrane-bounded organelle	C	GO:0043226 	 organelle								
GO:0043228	non-membrane-bounded organelle	C	GO:0043226 	 organelle								
GO:0043229	intracellular organelle	C	GO:0005622 	 intracellular anatomical structure	GO:0043226 	 organelle						
GO:0043230	extracellular organelle	C	GO:0043226 	 organelle	GO:0005576 	 extracellular region						
GO:0043231	intracellular membrane-bounded organelle	C	GO:0043227 	 membrane-bounded organelle	GO:0043229 	 intracellular organelle						
GO:0043232	intracellular non-membrane-bounded organelle	C	GO:0043228 	 non-membrane-bounded organelle	GO:0043229 	 intracellular organelle						
GO:0043233	organelle lumen	C	GO:0031974 	 membrane-enclosed lumen	GO:0043226 	 organelle						
GO:0043235	receptor complex	C	GO:0032991 	 protein-containing complex								
GO:0043240	Fanconi anaemia nuclear complex	C	GO:0140513 	 nuclear protein-containing complex								
GO:0043245	extraorganismal space	C	GO:0110165 	 cellular anatomical entity	GO:0005576 	 extracellular region						
GO:0043246	megasome	C	GO:0005764 	 lysosome								
GO:0043253	chloroplast ribosome	C	GO:0009547 	 plastid ribosome	GO:0009570 	 chloroplast stroma						
GO:0043256	laminin complex	C	GO:0032991 	 protein-containing complex	GO:0005604 	 basement membrane						
GO:0043257	laminin-8 complex	C	GO:0043256 	 laminin complex								
GO:0043258	laminin-9 complex	C	GO:0043256 	 laminin complex								
GO:0043259	laminin-10 complex	C	GO:0043256 	 laminin complex								
GO:0043260	laminin-11 complex	C	GO:0043256 	 laminin complex								
GO:0043261	laminin-12 complex	C	GO:0043256 	 laminin complex								
GO:0043263	cellulosome	C	GO:0043264 	 extracellular non-membrane-bounded organelle								
GO:0043264	extracellular non-membrane-bounded organelle	C	GO:0043230 	 extracellular organelle	GO:0043228 	 non-membrane-bounded organelle						
GO:0043265	ectoplasm	C	GO:0005737 	 cytoplasm	GO:0110165 	 cellular anatomical entity						
GO:0043291	RAVE complex	C	GO:0005737 	 cytoplasm	GO:0032991 	 protein-containing complex						
GO:0043292	contractile fiber	C	GO:0005737 	 cytoplasm	GO:0099512 	 supramolecular fiber	GO:0043232 	 intracellular non-membrane-bounded organelle				
GO:0043293	apoptosome	C	GO:0005829 	 cytosol	GO:0032991 	 protein-containing complex						
GO:0043294	mitochondrial glutamate synthase complex (NADH)	C	GO:0031027 	 glutamate synthase complex (NADH)	GO:0005759 	 mitochondrial matrix	GO:0098798 	 mitochondrial protein-containing complex				
GO:0043296	apical junction complex	C	GO:0005911 	 cell-cell junction								
GO:0043332	mating projection tip	C	GO:0030427 	 site of polarized growth	GO:0005937 	 mating projection	GO:0051286 	 cell tip				
GO:0043384	pre-T cell receptor complex	C	GO:0005887 	 integral component of plasma membrane	GO:0098802 	 plasma membrane signaling receptor complex						
GO:0043493	viral terminase complex	C	GO:0032991 	 protein-containing complex								
GO:0043494	CLRC complex	C	GO:0035097 	 histone methyltransferase complex	GO:0031465 	 Cul4B-RING E3 ubiquitin ligase complex	GO:0000152 	 nuclear ubiquitin ligase complex				
GO:0043505	CENP-A containing nucleosome	C	GO:0000786 	 nucleosome	GO:0061638 	 CENP-A containing chromatin						
GO:0043509	activin A complex	C	GO:0048180 	 activin complex								
GO:0043510	activin B complex	C	GO:0048180 	 activin complex								
GO:0043511	inhibin complex	C	GO:0005615 	 extracellular space	GO:0032991 	 protein-containing complex						
GO:0043512	inhibin A complex	C	GO:0043511 	 inhibin complex								
GO:0043513	inhibin B complex	C	GO:0043511 	 inhibin complex								
GO:0043514	interleukin-12 complex	C	GO:0005615 	 extracellular space	GO:0032991 	 protein-containing complex						
GO:0043527	tRNA methyltransferase complex	C	GO:0034708 	 methyltransferase complex								
GO:0043528	tRNA (m2G10) methyltransferase complex	C	GO:0043527 	 tRNA methyltransferase complex								
GO:0043529	GET complex	C	GO:0140534 	 endoplasmic reticulum protein-containing complex								
GO:0043540	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex"	C	GO:0005829 	 cytosol	GO:0061695 	" transferase complex, transferring phosphorus-containing groups"						
GO:0043541	UDP-N-acetylglucosamine transferase complex	C	GO:0140534 	 endoplasmic reticulum protein-containing complex	GO:0005789 	 endoplasmic reticulum membrane	GO:0098796 	 membrane protein complex				
GO:0043564	Ku70:Ku80 complex	C	GO:0140513 	 nuclear protein-containing complex								
GO:0043590	bacterial nucleoid	C	GO:0009295 	 nucleoid	GO:0043232 	 intracellular non-membrane-bounded organelle						
GO:0043591	endospore external encapsulating structure	C	GO:0031160 	 spore wall								
GO:0043592	exosporium	C	GO:0043591 	 endospore external encapsulating structure	GO:0110165 	 cellular anatomical entity						
GO:0043593	endospore coat	C	GO:0043591 	 endospore external encapsulating structure	GO:0110165 	 cellular anatomical entity						
GO:0043594	outer endospore membrane	C	GO:0043591 	 endospore external encapsulating structure	GO:0019867 	 outer membrane						
GO:0043595	endospore cortex	C	GO:0043591 	 endospore external encapsulating structure	GO:0110165 	 cellular anatomical entity						
GO:0043596	nuclear replication fork	C	GO:0005657 	 replication fork	GO:0000228 	 nuclear chromosome						
GO:0043597	cytoplasmic replication fork	C	GO:0005657 	 replication fork	GO:0000229 	 cytoplasmic chromosome						
GO:0043598	cytoplasmic DNA replication factor C complex	C	GO:0043600 	 cytoplasmic replisome	GO:0005663 	 DNA replication factor C complex						
GO:0043599	nuclear DNA replication factor C complex	C	GO:0005663 	 DNA replication factor C complex	GO:0043601 	 nuclear replisome	GO:0140513 	 nuclear protein-containing complex				
GO:0043600	cytoplasmic replisome	C	GO:0030894 	 replisome	GO:0043597 	 cytoplasmic replication fork						
GO:0043601	nuclear replisome	C	GO:0030894 	 replisome	GO:0043596 	 nuclear replication fork	GO:0140513 	 nuclear protein-containing complex				
GO:0043614	multi-eIF complex	C	GO:1990904 	 ribonucleoprotein complex	GO:0005737 	 cytoplasm						
GO:0043625	delta DNA polymerase complex	C	GO:0042575 	 DNA polymerase complex	GO:0043601 	 nuclear replisome	GO:0140513 	 nuclear protein-containing complex				
GO:0043626	PCNA complex	C	GO:0044796 	 DNA polymerase processivity factor complex	GO:0140513 	 nuclear protein-containing complex						
GO:0043655	host extracellular space	C	GO:0018995 	 host cellular component								
GO:0043656	host intracellular region	C	GO:0033643 	 host cell part								
GO:0043657	host cell	C	GO:0018995 	 host cellular component								
GO:0043658	host symbiosome	C	GO:0033648 	 host intracellular membrane-bounded organelle	GO:0033655 	 host cell cytoplasm part						
GO:0043659	symbiosome	C	GO:0030139 	 endocytic vesicle								
GO:0043660	bacteroid-containing symbiosome	C	GO:0043659 	 symbiosome								
GO:0043661	peribacteroid membrane	C	GO:0043660 	 bacteroid-containing symbiosome	GO:0030666 	 endocytic vesicle membrane						
GO:0043662	peribacteroid fluid	C	GO:0043660 	 bacteroid-containing symbiosome	GO:0110165 	 cellular anatomical entity						
GO:0043663	host bacteroid-containing symbiosome	C	GO:0043658 	 host symbiosome								
GO:0043664	host peribacteroid membrane	C	GO:0033643 	 host cell part	GO:0043663 	 host bacteroid-containing symbiosome						
GO:0043665	host peribacteroid fluid	C	GO:0033643 	 host cell part	GO:0043663 	 host bacteroid-containing symbiosome						
GO:0043667	pollen wall	C	GO:0030312 	 external encapsulating structure								
GO:0043668	exine	C	GO:0043667 	 pollen wall	GO:0110165 	 cellular anatomical entity						
GO:0043669	ectexine	C	GO:0043668 	 exine	GO:0110165 	 cellular anatomical entity						
GO:0043670	foot layer	C	GO:0043669 	 ectexine	GO:0110165 	 cellular anatomical entity						
GO:0043671	endexine	C	GO:0043668 	 exine	GO:0110165 	 cellular anatomical entity						
GO:0043672	nexine	C	GO:0043668 	 exine	GO:0110165 	 cellular anatomical entity						
GO:0043673	sexine	C	GO:0043668 	 exine	GO:0110165 	 cellular anatomical entity						
GO:0043674	columella	C	GO:0043673 	 sexine	GO:0110165 	 cellular anatomical entity						
GO:0043675	sculpture element	C	GO:0043673 	 sexine	GO:0110165 	 cellular anatomical entity						
GO:0043676	tectum	C	GO:0043673 	 sexine	GO:0110165 	 cellular anatomical entity						
GO:0043678	intine	C	GO:0043667 	 pollen wall	GO:0110165 	 cellular anatomical entity						
GO:0043679	axon terminus	C	GO:0098793 	 presynapse	GO:0150034 	 distal axon	GO:0044306 	 neuron projection terminus				
GO:0043680	filiform apparatus	C	GO:0110165 	 cellular anatomical entity	GO:0005618 	 cell wall						
GO:0043684	type IV secretion system complex	C	GO:0032991 	 protein-containing complex								
GO:0043698	iridosome	C	GO:0048770 	 pigment granule								
GO:0043699	leucosome	C	GO:0048770 	 pigment granule								
GO:0043700	pterinosome	C	GO:0048770 	 pigment granule								
GO:0043701	cyanosome	C	GO:0048770 	 pigment granule								
GO:0043702	carotenoid vesicle	C	GO:0031410 	 cytoplasmic vesicle								
GO:0043769	Tpg-containing telomere binding complex	C	GO:0000782 	 telomere cap complex								
GO:0043845	"DNA polymerase III, proofreading complex"	C	GO:0044776 	" DNA polymerase III, core complex"	GO:0140513 	 nuclear protein-containing complex						
GO:0043846	"DNA polymerase III, clamp loader complex"	C	GO:0140513 	 nuclear protein-containing complex	GO:0009360 	 DNA polymerase III complex						
GO:0043847	"DNA polymerase III, clamp loader chi/psi subcomplex"	C	GO:0043846 	" DNA polymerase III, clamp loader complex"	GO:0140513 	 nuclear protein-containing complex						
GO:0043850	RecFOR complex	C	GO:0005694 	 chromosome	GO:0032991 	 protein-containing complex						
GO:0043853	methanol-CoM methyltransferase complex	C	GO:0034708 	 methyltransferase complex								
GO:0044084	host cell membrane pore complex	C	GO:0033644 	 host cell membrane	GO:0033643 	 host cell part						
GO:0044094	host cell nuclear part	C	GO:0033646 	 host intracellular part	GO:0042025 	 host cell nucleus						
GO:0044095	host cell nucleoplasm	C	GO:0044094 	 host cell nuclear part								
GO:0044096	type IV pilus	C	GO:0009289 	 pilus								
GO:0044099	polar tube	C	GO:0110165 	 cellular anatomical entity								
GO:0044100	sporoplasm	C	GO:0005622 	 intracellular anatomical structure								
GO:0044155	host caveola	C	GO:0033644 	 host cell membrane	GO:0033643 	 host cell part						
GO:0044156	host cell junction	C	GO:0033643 	 host cell part	GO:0020002 	 host cell plasma membrane						
GO:0044157	host cell projection	C	GO:0033643 	 host cell part								
GO:0044158	host cell wall	C	GO:0033643 	 host cell part								
GO:0044159	host thylakoid	C	GO:0033655 	 host cell cytoplasm part								
GO:0044160	host thylakoid membrane	C	GO:0033644 	 host cell membrane	GO:0044159 	 host thylakoid	GO:0033655 	 host cell cytoplasm part				
GO:0044161	host cell cytoplasmic vesicle	C	GO:0033648 	 host intracellular membrane-bounded organelle	GO:0033655 	 host cell cytoplasm part						
GO:0044162	host cell cytoplasmic vesicle membrane	C	GO:0033644 	 host cell membrane	GO:0044161 	 host cell cytoplasmic vesicle	GO:0033655 	 host cell cytoplasm part				
GO:0044163	host cytoskeleton	C	GO:0033647 	 host intracellular organelle								
GO:0044164	host cell cytosol	C	GO:0033655 	 host cell cytoplasm part								
GO:0044165	host cell endoplasmic reticulum	C	GO:0033648 	 host intracellular membrane-bounded organelle	GO:0033655 	 host cell cytoplasm part						
GO:0044166	host cell endoplasmic reticulum lumen	C	GO:0044165 	 host cell endoplasmic reticulum	GO:0033655 	 host cell cytoplasm part						
GO:0044167	host cell endoplasmic reticulum membrane	C	GO:0033644 	 host cell membrane	GO:0033645 	 host cell endomembrane system	GO:0044165 	 host cell endoplasmic reticulum				
GO:0044168	host cell rough endoplasmic reticulum	C	GO:0044165 	 host cell endoplasmic reticulum								
GO:0044169	host cell rough endoplasmic reticulum membrane	C	GO:0044167 	 host cell endoplasmic reticulum membrane	GO:0044168 	 host cell rough endoplasmic reticulum						
GO:0044170	host cell smooth endoplasmic reticulum	C	GO:0044165 	 host cell endoplasmic reticulum								
GO:0044171	host cell smooth endoplasmic reticulum membrane	C	GO:0044167 	 host cell endoplasmic reticulum membrane	GO:0044170 	 host cell smooth endoplasmic reticulum						
GO:0044172	host cell endoplasmic reticulum-Golgi intermediate compartment	C	GO:0033648 	 host intracellular membrane-bounded organelle	GO:0033655 	 host cell cytoplasm part						
GO:0044173	host cell endoplasmic reticulum-Golgi intermediate compartment membrane	C	GO:0033644 	 host cell membrane	GO:0044172 	 host cell endoplasmic reticulum-Golgi intermediate compartment						
GO:0044174	host cell endosome	C	GO:0033648 	 host intracellular membrane-bounded organelle	GO:0033655 	 host cell cytoplasm part						
GO:0044175	host cell endosome membrane	C	GO:0033644 	 host cell membrane	GO:0044174 	 host cell endosome						
GO:0044176	host cell filopodium	C	GO:0044157 	 host cell projection								
GO:0044177	host cell Golgi apparatus	C	GO:0033655 	 host cell cytoplasm part								
GO:0044178	host cell Golgi membrane	C	GO:0033644 	 host cell membrane	GO:0033645 	 host cell endomembrane system	GO:0044177 	 host cell Golgi apparatus				
GO:0044184	host cell late endosome	C	GO:0044174 	 host cell endosome								
GO:0044185	host cell late endosome membrane	C	GO:0044175 	 host cell endosome membrane	GO:0044184 	 host cell late endosome						
GO:0044186	host cell lipid droplet	C	GO:0033655 	 host cell cytoplasm part								
GO:0044187	host cell lysosome	C	GO:0033648 	 host intracellular membrane-bounded organelle	GO:0033655 	 host cell cytoplasm part						
GO:0044188	host cell lysosomal membrane	C	GO:0033644 	 host cell membrane	GO:0044187 	 host cell lysosome						
GO:0044190	host cell mitochondrial envelope	C	GO:0033650 	 host cell mitochondrion	GO:0033655 	 host cell cytoplasm part						
GO:0044191	host cell mitochondrial membrane	C	GO:0033644 	 host cell membrane	GO:0044190 	 host cell mitochondrial envelope						
GO:0044192	host cell mitochondrial inner membrane	C	GO:0044191 	 host cell mitochondrial membrane								
GO:0044193	host cell mitochondrial outer membrane	C	GO:0044191 	 host cell mitochondrial membrane	GO:0039661 	 host organelle outer membrane						
GO:0044194	cytolytic granule	C	GO:0005764 	 lysosome								
GO:0044195	nucleoplasmic reticulum	C	GO:0005635 	 nuclear envelope	GO:0110165 	 cellular anatomical entity						
GO:0044196	host cell nucleolus	C	GO:0044094 	 host cell nuclear part								
GO:0044199	host cell nuclear envelope	C	GO:0033645 	 host cell endomembrane system	GO:0044094 	 host cell nuclear part						
GO:0044200	host cell nuclear membrane	C	GO:0033644 	 host cell membrane	GO:0044199 	 host cell nuclear envelope						
GO:0044201	host cell nuclear inner membrane	C	GO:0044200 	 host cell nuclear membrane								
GO:0044202	host cell nuclear outer membrane	C	GO:0044200 	 host cell nuclear membrane	GO:0039661 	 host organelle outer membrane						
GO:0044203	host cell nuclear lamina	C	GO:0044201 	 host cell nuclear inner membrane	GO:0044094 	 host cell nuclear part						
GO:0044204	host cell nuclear matrix	C	GO:0044094 	 host cell nuclear part								
GO:0044207	translation initiation ternary complex	C	GO:1990904 	 ribonucleoprotein complex	GO:0005737 	 cytoplasm						
GO:0044214	spanning component of plasma membrane	C	GO:0089717 	 spanning component of membrane	GO:0005887 	 integral component of plasma membrane						
GO:0044217	other organism part	C	GO:0110165 	 cellular anatomical entity								
GO:0044218	other organism cell membrane	C	GO:0044217 	 other organism part								
GO:0044219	host cell plasmodesma	C	GO:0044156 	 host cell junction								
GO:0044220	host cell perinuclear region of cytoplasm	C	GO:0033655 	 host cell cytoplasm part								
GO:0044221	host cell synapse	C	GO:0033643 	 host cell part								
GO:0044222	anammoxosome	C	GO:0043231 	 intracellular membrane-bounded organelle	GO:0005737 	 cytoplasm						
GO:0044223	pirellulosome	C	GO:0043231 	 intracellular membrane-bounded organelle	GO:0005737 	 cytoplasm						
GO:0044224	juxtaparanode region of axon	C	GO:0044304 	 main axon	GO:0110165 	 cellular anatomical entity						
GO:0044225	apical pole of neuron	C	GO:0060187 	 cell pole	GO:0043025 	 neuronal cell body						
GO:0044226	basal pole of neuron	C	GO:0060187 	 cell pole	GO:0043025 	 neuronal cell body						
GO:0044227	methane-oxidizing organelle	C	GO:0043231 	 intracellular membrane-bounded organelle	GO:0005737 	 cytoplasm						
GO:0044228	host cell surface	C	GO:0033643 	 host cell part								
GO:0044229	host cell periplasmic space	C	GO:0033643 	 host cell part								
GO:0044230	host cell envelope	C	GO:0033643 	 host cell part								
GO:0044231	host cell presynaptic membrane	C	GO:0033644 	 host cell membrane	GO:0033643 	 host cell part	GO:0044221 	 host cell synapse				
GO:0044232	organelle membrane contact site	C	GO:0110165 	 cellular anatomical entity	GO:0043226 	 organelle						
GO:0044233	mitochondria-associated endoplasmic reticulum membrane	C	GO:0044232 	 organelle membrane contact site								
GO:0044280	subplasmalemmal coating	C	GO:0031234 	 extrinsic component of cytoplasmic side of plasma membrane	GO:0110165 	 cellular anatomical entity						
GO:0044284	mitochondrial crista junction	C	GO:0005743 	 mitochondrial inner membrane	GO:0044232 	 organelle membrane contact site						
GO:0044286	peg and socket contact	C	GO:0044291 	 cell-cell contact zone								
GO:0044288	puncta adhaerentia	C	GO:0005915 	 zonula adherens								
GO:0044289	mitochondrial inner-outer membrane contact site	C	GO:0044232 	 organelle membrane contact site	GO:0031966 	 mitochondrial membrane						
GO:0044290	mitochondrial intracristal space	C	GO:0110165 	 cellular anatomical entity	GO:0005739 	 mitochondrion						
GO:0044291	cell-cell contact zone	C	GO:0005911 	 cell-cell junction								
GO:0044292	dendrite terminus	C	GO:0030425 	 dendrite	GO:0110165 	 cellular anatomical entity						
GO:0044293	dendriole	C	GO:0044292 	 dendrite terminus								
GO:0044294	dendritic growth cone	C	GO:0044292 	 dendrite terminus	GO:0030426 	 growth cone						
GO:0044295	axonal growth cone	C	GO:0030426 	 growth cone								
GO:0044296	dendritic tuft	C	GO:0044292 	 dendrite terminus								
GO:0044297	cell body	C	GO:0110165 	 cellular anatomical entity								
GO:0044298	cell body membrane	C	GO:0044297 	 cell body	GO:0005886 	 plasma membrane	GO:0110165 	 cellular anatomical entity				
GO:0044299	C-fiber	C	GO:0030424 	 axon								
GO:0044300	cerebellar mossy fiber	C	GO:0030424 	 axon								
GO:0044301	climbing fiber	C	GO:0030424 	 axon								
GO:0044302	dentate gyrus mossy fiber	C	GO:0030424 	 axon								
GO:0044303	axon collateral	C	GO:0030424 	 axon	GO:0110165 	 cellular anatomical entity						
GO:0044304	main axon	C	GO:0030424 	 axon	GO:0110165 	 cellular anatomical entity						
GO:0044305	calyx of Held	C	GO:0043679 	 axon terminus								
GO:0044306	neuron projection terminus	C	GO:0043005 	 neuron projection	GO:0110165 	 cellular anatomical entity						
GO:0044307	dendritic branch	C	GO:0030425 	 dendrite								
GO:0044308	axonal spine	C	GO:0030424 	 axon	GO:0044309 	 neuron spine						
GO:0044309	neuron spine	C	GO:0043005 	 neuron projection								
GO:0044310	osmiophilic body	C	GO:0031410 	 cytoplasmic vesicle								
GO:0044311	exoneme	C	GO:0043231 	 intracellular membrane-bounded organelle	GO:0020007 	 apical complex						
GO:0044312	crystalloid	C	GO:0005737 	 cytoplasm	GO:0043232 	 intracellular non-membrane-bounded organelle						
GO:0044316	cone cell pedicle	C	GO:0043679 	 axon terminus								
GO:0044317	rod spherule	C	GO:0043005 	 neuron projection								
GO:0044322	endoplasmic reticulum quality control compartment	C	GO:0005783 	 endoplasmic reticulum	GO:0110165 	 cellular anatomical entity						
GO:0044326	dendritic spine neck	C	GO:0110165 	 cellular anatomical entity	GO:0043197 	 dendritic spine						
GO:0044327	dendritic spine head	C	GO:0110165 	 cellular anatomical entity	GO:0043197 	 dendritic spine						
GO:0044352	pinosome	C	GO:0005768 	 endosome								
GO:0044353	micropinosome	C	GO:0044352 	 pinosome								
GO:0044354	macropinosome	C	GO:0044352 	 pinosome								
GO:0044383	host chromosome	C	GO:0033647 	 host intracellular organelle								
GO:0044384	host outer membrane	C	GO:0033644 	 host cell membrane								
GO:0044385	integral to membrane of host cell	C	GO:0033644 	 host cell membrane	GO:0033643 	 host cell part						
GO:0044386	integral to host endoplasmic reticulum membrane	C	GO:0044385 	 integral to membrane of host cell	GO:0044167 	 host cell endoplasmic reticulum membrane						
GO:0044391	ribosomal subunit	C	GO:1990904 	 ribonucleoprotein complex	GO:0005840 	 ribosome						
GO:0044393	microspike	C	GO:0120025 	 plasma membrane bounded cell projection								
GO:0044423	virion component	C	GO:0005575 	 cellular_component								
GO:0044530	supraspliceosomal complex	C	GO:0005681 	 spliceosomal complex								
GO:0044538	host cell periphery	C	GO:0033643 	 host cell part								
GO:0044545	NSL complex	C	GO:1902562 	 H4 histone acetyltransferase complex								
GO:0044567	primary cell wall cellulose synthase complex	C	GO:0010330 	 cellulose synthase complex								
GO:0044568	secondary cell wall cellulose synthase complex	C	GO:0010330 	 cellulose synthase complex								
GO:0044569	[Ni-Fe] hydrogenase complex	C	GO:1902494 	 catalytic complex								
GO:0044570	starch utilization system complex	C	GO:0009279 	 cell outer membrane	GO:0098796 	 membrane protein complex						
GO:0044599	AP-5 adaptor complex	C	GO:0030119 	 AP-type membrane coat adaptor complex								
GO:0044609	DBIRD complex	C	GO:0140535 	 intracellular protein-containing complex								
GO:0044611	nuclear pore inner ring	C	GO:0005643 	 nuclear pore	GO:0140513 	 nuclear protein-containing complex						
GO:0044612	nuclear pore linkers	C	GO:0005643 	 nuclear pore	GO:0140513 	 nuclear protein-containing complex						
GO:0044613	nuclear pore central transport channel	C	GO:0005643 	 nuclear pore	GO:0140513 	 nuclear protein-containing complex						
GO:0044614	nuclear pore cytoplasmic filaments	C	GO:0005643 	 nuclear pore	GO:0140513 	 nuclear protein-containing complex						
GO:0044615	nuclear pore nuclear basket	C	GO:0005643 	 nuclear pore	GO:0140513 	 nuclear protein-containing complex						
GO:0044647	host-symbiont bicellular tight junction	C	GO:0005923 	 bicellular tight junction								
GO:0044665	MLL1/2 complex	C	GO:0035097 	 histone methyltransferase complex								
GO:0044666	MLL3/4 complex	C	GO:0035097 	 histone methyltransferase complex								
GO:0044672	acetyl-CoA decarbonylase/synthase-carbon monoxide dehydrogenase complex	C	GO:0032991 	 protein-containing complex								
GO:0044673	"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase complex"	C	GO:1990234 	 transferase complex								
GO:0044674	methyl coenzyme M reductase complex	C	GO:1990234 	 transferase complex								
GO:0044675	formyl-methanofuran dehydrogenase (tungsten enzyme) complex	C	GO:0032991 	 protein-containing complex								
GO:0044676	formyl-methanofuran dehydrogenase (molybdenum enzyme) complex	C	GO:0032991 	 protein-containing complex								
GO:0044677	methyl-tetrahydromethanopterin:coenzyme M methyltransferase complex	C	GO:0032991 	 protein-containing complex								
GO:0044678	CoB-CoM heterodisulfide reductase complex	C	GO:1990204 	 oxidoreductase complex								
GO:0044679	methanophenazine reducing hydrogenase complex	C	GO:1990204 	 oxidoreductase complex								
GO:0044680	methylthiol:coenzyme M methyltransferase complex	C	GO:0034708 	 methyltransferase complex								
GO:0044681	sulfopyruvate decarboxylase complex	C	GO:1902494 	 catalytic complex								
GO:0044695	Dsc E3 ubiquitin ligase complex	C	GO:0098796 	 membrane protein complex	GO:0000151 	 ubiquitin ligase complex	GO:0031090 	 organelle membrane				
GO:0044697	HICS complex	C	GO:0032991 	 protein-containing complex								
GO:0044731	Ost-alpha/Ost-beta complex	C	GO:0098797 	 plasma membrane protein complex								
GO:0044732	mitotic spindle pole body	C	GO:0005816 	 spindle pole body								
GO:0044753	amphisome	C	GO:0005776 	 autophagosome								
GO:0044754	autolysosome	C	GO:0005767 	 secondary lysosome	GO:0005776 	 autophagosome						
GO:0044775	"DNA polymerase III, beta sliding clamp processivity factor complex"	C	GO:0044796 	 DNA polymerase processivity factor complex	GO:0009360 	 DNA polymerase III complex						
GO:0044776	"DNA polymerase III, core complex"	C	GO:0140513 	 nuclear protein-containing complex	GO:0009360 	 DNA polymerase III complex						
GO:0044777	single-stranded DNA-binding protein complex	C	GO:0009295 	 nucleoid	GO:0032991 	 protein-containing complex						
GO:0044796	DNA polymerase processivity factor complex	C	GO:0150005 	 enzyme activator complex								
GO:0044799	NarGHI complex	C	GO:0098797 	 plasma membrane protein complex	GO:0098803 	 respiratory chain complex	GO:0009325 	 nitrate reductase complex	GO:0070470 	 plasma membrane respirasome	GO:0005887 	 integral component of plasma membrane
GO:0044815	DNA packaging complex	C	GO:0032991 	 protein-containing complex								
GO:0044816	Nsk1-Dlc1 complex	C	GO:0032991 	 protein-containing complex								
GO:0044834	retroviral intasome	C	GO:0032993 	 protein-DNA complex								
GO:0044840	gut granule	C	GO:0031410 	 cytoplasmic vesicle								
GO:0044841	gut granule membrane	C	GO:0044840 	 gut granule	GO:0012506 	 vesicle membrane						
GO:0044842	gut granule lumen	C	GO:0044840 	 gut granule	GO:0070013 	 intracellular organelle lumen						
GO:0044853	plasma membrane raft	C	GO:0045121 	 membrane raft	GO:0098590 	 plasma membrane region						
GO:0045009	chitosome	C	GO:0031410 	 cytoplasmic vesicle								
GO:0045025	mitochondrial degradosome	C	GO:0098798 	 mitochondrial protein-containing complex	GO:0000177 	 cytoplasmic exosome (RNase complex)						
GO:0045092	interleukin-18 receptor complex	C	GO:0005887 	 integral component of plasma membrane	GO:0098802 	 plasma membrane signaling receptor complex						
GO:0045095	keratin filament	C	GO:0005882 	 intermediate filament								
GO:0045098	type III intermediate filament	C	GO:0005882 	 intermediate filament								
GO:0045111	intermediate filament cytoskeleton	C	GO:0005856 	 cytoskeleton								
GO:0045120	pronucleus	C	GO:0005634 	 nucleus								
GO:0045121	membrane raft	C	GO:0098857 	 membrane microdomain								
GO:0045160	myosin I complex	C	GO:0016461 	 unconventional myosin complex								
GO:0045169	fusome	C	GO:0005737 	 cytoplasm	GO:0110165 	 cellular anatomical entity						
